,,track_id,artist,artist_id,album,trackName,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre,popularity,category_id
The Sound of Dance Pop,185,4IFYR5smTnHYCLP82AiDrJ,Tamia,0le01dl1WllSHhjEXRl4in,More,Officially Missing You,0.247,0.476,242467,0.407,0.0,4,0.144,-9.239,0,0.0368,178.258,4,0.226,"['canadian pop', 'dance pop', 'hip pop', 'neo soul', 'new jack swing', 'pop r&b', 'quiet storm', 'r&b', 'urban contemporary']",68.0,dance_pop
The Sound of Dance Pop,186,3afkJSKX0EAMsJXTZnDXXJ,Troye Sivan,3WGpXCj9YhhfX11TToZcXP,Strawberries & Cigarettes,Strawberries & Cigarettes,0.162,0.578,201539,0.537,0.0,9,0.076,-8.676,1,0.0832,83.909,4,0.25,"['australian pop', 'dance pop', 'electropop', 'pop', 'pop dance', 'post-teen pop', 'viral pop']",81.0,dance_pop
The Sound of Dance Pop,187,0YEsfwQpG7ofdIiHWA0dHi,Austin Mahone,04abdnqPQe2N4fjztDea6z,The Secret,All I Ever Need,0.117,0.708,213747,0.647,0.0,11,0.111,-6.128,1,0.0298,129.95,4,0.654,"['dance pop', 'pop', 'post-teen pop', 'viral pop']",66.0,dance_pop
The Sound of Dance Pop,188,5jzX4dWVQeBTtfBaXnMRt5,3OH!3,0FWzNDaEu9jdgcYTbcOa4F,WANT,DONTTRUSTME,0.0163,0.791,192573,0.713,0.0,5,0.189,-3.742,0,0.254,130.012,4,0.514,"['dance pop', 'electropowerpop', 'pop', 'pop punk', 'pop rap', 'post-teen pop']",68.0,dance_pop
The Sound of Dance Pop,189,5Z3zRrMIJk7CVpfcLsM9wD,Years & Years,5vBSrE1xujD2FXYRarbAXc,Communion (Deluxe),King,0.0594,0.56,215360,0.857,0.0,4,0.381,-4.145,0,0.0384,119.975,4,0.432,"['dance pop', 'edm', 'electropop', 'gauze pop', 'pop', 'pop dance', 'tropical house']",72.0,dance_pop
The Sound of Dance Pop,190,6HTJZ0TQJVMSKkUGzAOe2h,Matoma,4YXycRbyyAE0wozTk7QMEq,Old Thing Back (feat. Ja Rule and Ralph Tresvant),Old Thing Back (feat. Ja Rule and Ralph Tresvant),0.194,0.805,321649,0.858,7.89e-06,0,0.256,-3.067,1,0.105,97.033,4,0.523,"['dance pop', 'edm', 'electro house', 'electropop', 'norwegian pop', 'pop', 'pop dance', 'pop edm', 'tropical house']",74.0,dance_pop
The Sound of Dance Pop,191,0qOnSQQF0yzuPWsXrQ9paz,Gym Class Heroes,4IJczjB0fJ04gs4uvP0Fli,The Papercut Chronicles II,Stereo Hearts (feat. Adam Levine),0.0319,0.646,210960,0.795,0.0,9,0.267,-3.293,1,0.0976,89.99,4,0.796,"['dance pop', 'pop rap']",72.0,dance_pop
The Sound of Dance Pop,192,46lFttIf5hnUZMGvjK0Wxo,Galantis,4sTQVOfp9vEMCemLw50sbu,Pharmacy,Runaway (U & I),0.00711,0.506,227074,0.805,0.00193,1,0.0856,-4.119,1,0.0469,126.008,4,0.383,"['big room', 'dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",78.0,dance_pop
The Sound of Dance Pop,193,6f3Kn4QtwZPU2IvwwDSbLF,Cody Simpson,79Xp2rRN7wdsaTJgttdX3K,Surfers Paradise,La Da Dee,0.00847,0.657,196787,0.828,0.0,5,0.326,-5.544,1,0.0728,115.954,4,0.566,"['australian pop', 'dance pop', 'pop', 'post-teen pop', 'viral pop']",67.0,dance_pop
The Sound of Dance Pop,194,7q3qX7Ees3FZtRFJXWgPZs,Geri Halliwell,5orH1OWgjAYUX8sZ5gihTv,Scream If You Wanna Go Faster,It's Raining Men,0.063,0.637,254640,0.929,0.00796,5,0.318,-6.03,0,0.0447,136.482,4,0.604,"['bubblegum dance', 'dance pop', 'europop']",51.0,dance_pop
The Sound of Dance Pop,195,6BIcjFZIVDZxNAcofRFPx4,Monica,6nzxy2wXs6tLgzEtqOkEi2,After The Storm,So Gone,0.176,0.618,242773,0.552,0.0,8,0.252,-6.863,1,0.0981,81.975,4,0.586,"['dance pop', 'hip pop', 'neo soul', 'new jack swing', 'pop r&b', 'pop rap', 'r&b', 'urban contemporary']",69.0,dance_pop
The Sound of Dance Pop,196,1rj0XawWJNisX7SGYexowJ,Samantha Mumba,7L12TqJ0fbwtFljTbwfwRI,Gotta Tell You,Gotta Tell You,0.205,0.739,200160,0.75,0.0,0,0.157,-4.513,0,0.0278,109.983,4,0.758,"['bubblegum dance', 'dance pop', 'europop']",49.0,dance_pop
The Sound of Dance Pop,197,2i3ziETyx5OGbBRD7Ud92p,Betty Who,0t3QQl52F463sxGXb1ckhB,The Valley,I Love You Always Forever,0.336,0.747,223160,0.687,0.0,0,0.302,-6.102,1,0.0449,106.045,4,0.558,"['australian dance', 'dance pop', 'electropop', 'indie poptimism', 'metropopolis', 'pop', 'pop dance']",62.0,dance_pop
The Sound of Dance Pop,198,2i0AUcEnsDm3dsqLrFWUCq,Hot Chelle Rae,6jTnHxhb6cDCaCu4rdvsQ0,Whatever,Tonight Tonight,0.0764,0.686,200467,0.783,0.0,4,0.163,-4.977,1,0.119,99.978,4,0.814,"['dance pop', 'neo mellow', 'neon pop punk', 'pop', 'pop punk', 'pop rock', 'post-teen pop', 'viral pop']",67.0,dance_pop
The Sound of Dance Pop,199,2tUBqZG2AbRi7Q0BIrVrEj,Whitney Houston,6XpaIBNiVzIetEPCWDvAFP,Whitney,I Wanna Dance with Somebody (Who Loves Me),0.207,0.709,291293,0.824,0.000307,1,0.0888,-8.824,1,0.0453,118.818,4,0.867,"['dance pop', 'pop', 'urban contemporary']",82.0,dance_pop
The Sound of Dance Pop,200,0fgZUSa7D7aVvv3GfO0A1n,Omarion,0f5nVCcR06GX8Qikz0COtT,Sex Playlist,Post to Be (feat. Chris Brown & Jhene Aiko),0.0697,0.733,226581,0.676,0.0,10,0.208,-5.655,0,0.0432,97.448,4,0.701,"['dance pop', 'hip pop', 'pop', 'pop r&b', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",68.0,dance_pop
The Sound of Dance Pop,201,1IIKrJVP1C9N7iPtG6eOsK,Chris Brown,7bXgB6jMjp9ATFy66eO08Z,Slime & B,Go Crazy,0.316,0.755,176960,0.578,0.0,0,0.25,-8.932,0,0.145,94.148,4,0.581,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",92.0,dance_pop
The Sound of Dance Pop,202,45EDI3rk0f4cAMt9f8b56R,Shontelle,4M6Z1wubeKtwPqbjJygTOc,No Gravity,Impossible,0.385,0.599,226533,0.624,0.0,8,0.125,-3.631,1,0.0343,90.034,4,0.539,"['barbadian pop', 'dance pop', 'post-teen pop']",60.0,dance_pop
The Sound of Dance Pop,203,35Dh5MnCUPLN3XyAVtQff3,Chloe x Halle,0AsThoR4KZSVktALiNcQwW,Ungodly Hour,Do It,0.0932,0.725,176787,0.668,2.33e-06,5,0.112,-7.286,0,0.055,82.966,4,0.566,"['alternative r&b', 'dance pop', 'pop', 'pop dance', 'pop rap', 'post-teen pop', 'r&b']",72.0,dance_pop
The Sound of Dance Pop,204,6oUGAx0vkBcnGzYkvw0ZsA,Bow Wow,7352aRY2mqSxBZwzUb6LmA,The Price Of Fame,Shortie Like Mine (feat. Chris Brown & Johntá Austin),0.0745,0.758,268067,0.642,0.0,7,0.191,-8.128,0,0.221,142.078,4,0.701,"['dance pop', 'hip hop', 'hip pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",66.0,dance_pop
The Sound of Dance Pop,205,0Dc7J9VPV4eOInoxUiZrsL,Jeremih,3KV3p5EY4AvKxOlhGHORLg,Late Nights: The Album,Don't Tell 'Em,0.392,0.856,266840,0.527,0.0,2,0.11,-5.225,1,0.0997,98.052,4,0.386,"['chicago rap', 'dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",82.0,dance_pop
The Sound of Dance Pop,206,1VSsfA5Z37dSNPqiK5dxmM,Foxes,7qRll6DYV06u2VuRPAVqug,Love Not Loving You,Love Not Loving You,0.00321,0.638,214225,0.951,0.000126,10,0.0629,-2.985,1,0.109,121.049,4,0.487,"['dance pop', 'electropop', 'indie poptimism', 'metropopolis', 'pop dance', 'uk pop']",66.0,dance_pop
The Sound of Dance Pop,207,3wYOGJYD31sLRmBgCvWxa4,Cash Cash,1LOB7jTeEV14pHai6EXSzF,I Found You,I Found You,0.0714,0.646,167308,0.761,0.0,1,0.222,-2.557,1,0.0385,129.916,4,0.472,"['big room', 'dance pop', 'edm', 'electro house', 'electropop', 'electropowerpop', 'pop', 'pop dance', 'pop edm', 'tropical house']",71.0,dance_pop
The Sound of Dance Pop,208,4NYwy0R3NdvORX2B6OZXBT,Trey Songz,2iojnBLj0qIMiKPvVhLnsH,Trigga Reloaded,Slow Motion,0.679,0.733,197854,0.408,3.92e-05,7,0.11,-7.834,0,0.0388,94.947,4,0.291,"['dance pop', 'pop', 'r&b', 'urban contemporary']",79.0,dance_pop
The Sound of Dance Pop,209,0rE8OLQpoOFe2xa35twgve,Jazmine Sullivan,7gSjFKpVmDgC2MMsnN8CYq,Fearless,Bust Your Windows,0.538,0.683,266307,0.664,0.0,5,0.0671,-4.233,0,0.0332,106.991,4,0.866,"['alternative r&b', 'dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'r&b', 'urban contemporary']",68.0,dance_pop
The Sound of Dance Pop,210,3MOECVkNshqHYTPt5DZcdN,Deorro,6VD4UEUPvtsemqD3mmTqCR,Good Evening,Five More Hours - Deorro x Chris Brown,0.0288,0.699,211975,0.883,0.0,5,0.817,-3.226,0,0.219,127.961,4,0.499,"['big room', 'dance pop', 'edm', 'electro house', 'melbourne bounce', 'melbourne bounce international', 'pop dance', 'progressive electro house']",72.0,dance_pop
The Sound of Dance Pop,211,6Hihhpxsp3i5BPdCjayIi2,Paula DeAnda,54kWB5z9SbenPFQXtBDUBK,Paula DeAnda,Walk Away (Remember Me) (feat. The DEY),0.218,0.653,238160,0.563,0.0,0,0.208,-5.756,1,0.0833,77.928,4,0.815,"['dance pop', 'hip pop', 'r&b', 'urban contemporary']",51.0,dance_pop
The Sound of Dance Pop,212,5gW5dSy3vXJxgzma4rQuzH,Janelle Monáe,6ueGR6SWhUJfvEhqkvMsVs,Dirty Computer,Make Me Feel,0.132,0.859,194230,0.413,0.0,1,0.334,-7.399,1,0.182,115.035,4,0.697,"['afrofuturism', 'alternative r&b', 'atl hip hop', 'dance pop', 'electropop', 'escape room', 'neo soul', 'pop', 'pop dance']",72.0,dance_pop
The Sound of Dance Pop,213,0pJV5fExkPQosiiDp4OvUj,R.I.O.,0Ol3Jol2T3lZZVLNNzWPhj,Turn This Club Around (Deluxe Edition),Summer Jam,0.0828,0.747,182657,0.716,7.59e-06,1,0.0773,-5.152,0,0.0308,128.001,4,0.849,"['dance pop', 'edm', 'german dance', 'pop dance', 'pop house']",63.0,dance_pop
The Sound of Dance Pop,214,1JLB67iNVIOs6NCiMAB1Fo,Paulina Rubio,1d6dwipPrsFSJVmFTTdFSS,Ananda,Ni Una Sola Palabra,0.0385,0.764,224787,0.805,0.0,5,0.163,-3.814,0,0.0294,130.097,4,0.646,"['dance pop', 'latin', 'latin arena pop', 'latin pop', 'mexican pop']",70.0,dance_pop
The Sound of Dance Pop,215,6kWJvPfC4DgUpRsXKNa9z9,Ace of Base,5ksRONqssB7BR161NTtJAm,The Sign,All That She Wants,0.00547,0.798,211213,0.625,7.98e-05,11,0.103,-9.689,1,0.0548,93.764,4,0.858,"['bubblegum dance', 'dance pop', 'eurodance', 'europop', 'hip house', 'pop rock']",67.0,dance_pop
The Sound of Dance Pop,216,5Pj9iXYfe607U62YwSF5rC,Slayyyter,4QM5QCHicznALtX885CnZC,Daddy AF,Daddy AF,0.00238,0.713,151867,0.757,0.0,1,0.233,-5.248,1,0.0728,134.993,4,0.316,"['art pop', 'dance pop', 'electropop', 'escape room', 'glitchcore', 'hyperpop', 'pop']",59.0,dance_pop
The Sound of Dance Pop,217,3LWDPEXEaLBRGNLbdcbwBR,Alexandra Stan,0BmLNz4nSLfoWYW1cYsElL,Saxobeats,Mr. Saxobeat - Radio Edit,0.0218,0.726,195105,0.931,0.000283,11,0.143,-4.152,0,0.0468,126.976,4,0.797,"['dance pop', 'electropop', 'pop dance', 'romanian pop']",63.0,dance_pop
The Sound of Dance Pop,218,4iuNZTcvT9diFySSzVsnVS,Fantasia,7xAcVHPiirnUqfdqo0USb1,Fantasia,When I See U,0.457,0.569,217347,0.596,8.99e-05,8,0.205,-6.486,1,0.171,93.134,4,0.757,"['dance pop', 'hip pop', 'neo soul', 'pop r&b', 'quiet storm', 'r&b', 'urban contemporary']",62.0,dance_pop
The Sound of Dance Pop,219,6e4O8ZjQOj7LFnypwXJ4nz,INNA,2w9zwq3AktTeYYMuhMjju8,Hot,Sun Is Up - Play & Win Radio Edit,0.0719,0.822,223552,0.879,0.16,5,0.0361,-4.541,0,0.0536,128.038,4,0.597,"['dance pop', 'pop dance', 'romanian pop']",70.0,dance_pop
The Sound of Dance Pop,220,1k2FbKcd051jfxaE0PLZJF,DJ Antoine,6yTYR09WCvsgdnurDW4WQo,Ma Chérie,Ma chérie - DJ Antoine vs Mad Mark 2k12 Radio Edit,0.0333,0.762,193093,0.618,0.000131,5,0.0232,-5.032,0,0.219,127.89,4,0.819,"['dance pop', 'edm', 'pop dance', 'pop rap']",68.0,dance_pop
The Sound of Dance Pop,221,013AWvizllIUEC2FOBzOnh,Savage Garden,3NRFinRTEqUCfaTTZmk8ek,Savage Garden,Truly Madly Deeply,0.403,0.555,277267,0.698,0.0,0,0.0851,-8.874,1,0.0287,168.12,4,0.816,"['australian pop', 'boy band', 'dance pop', 'europop', 'pop rock']",69.0,dance_pop
The Sound of Dance Pop,222,5Z0AM9HW78XIyZqF2BPasr,FLETCHER,5qa31A9HySw3T7MKWI9bGg,Bitter,Bitter,0.393,0.724,194750,0.594,0.00116,6,0.0889,-7.126,0,0.102,136.002,4,0.413,"['dance pop', 'electropop', 'indie cafe pop', 'indie poptimism', 'pop', 'pop dance', 'post-teen pop', 'social media pop']",74.0,dance_pop
The Sound of Dance Pop,223,0P6CPJrNJ1Zt755CQTWg3S,B*Witched,72eP0W3rIhkxd0NHGg4w4u,C'est la Vie: The Collection,C'est La Vie,0.0978,0.705,173693,0.936,0.000124,7,0.0506,-5.109,1,0.0306,109.004,4,0.939,"['bubblegum dance', 'dance pop', 'europop', 'girl group']",53.0,dance_pop
The Sound of Dance Pop,224,3JMgXc6VCoGbFDZG0KxHHC,Various Artists,0LyfQWJT6nXafLPZqxe9Of,TOP 40 HITDOSSIER - 90s (Nineties Top 100),Pony,0.000767,0.728,251933,0.537,0.00529,8,0.296,-10.66,0,0.103,142.029,4,0.966,[],0.0,dance_pop
The Sound of Dance Pop,225,4ZTTUAjJCd4NMZmIU7RB4c,Alesso,4AVFqumd2ogHFlRbKIjp1t,Midnight (feat. Liam Payne),Midnight (feat. Liam Payne),0.0561,0.587,220141,0.648,0.0,11,0.115,-6.927,0,0.0439,144.028,4,0.281,"['big room', 'dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'progressive electro house', 'tropical house']",79.0,dance_pop
The Sound of Dance Pop,226,4PV0uE5pZSh44E3NqNNDEH,Madison Beer,2kRfqPViCqYdSGhYSM9R0Q,Selfish,Selfish,0.627,0.378,223270,0.461,0.0,9,0.386,-6.202,1,0.0275,75.363,4,0.232,"['dance pop', 'electropop', 'pop', 'pop dance', 'post-teen pop']",83.0,dance_pop
The Sound of Dance Pop,227,2RhKxrhti1jd1Krzh968Cb,Martin Solveig,1bj5GrcLom5gZFF5t949Xl,Intoxicated (Radio Edit),Intoxicated - Radio Edit,0.00565,0.796,158280,0.607,0.00231,0,0.0716,-6.114,1,0.0409,125.053,4,0.566,"['big room', 'dance pop', 'disco house', 'edm', 'electro house', 'filter house', 'house', 'pop dance', 'tropical house', 'vocal house']",73.0,dance_pop
The Sound of Dance Pop,228,3pvOdS9kIz3LL0UoRVsabS,N-Dubz,52Syw7gkGRePCAYvEY2X9D,Against All Odds,Playing With Fire,0.141,0.504,227120,0.905,0.0,2,0.493,-3.033,0,0.0692,75.009,4,0.61,"['dance pop', 'europop', 'grime', 'pop dance']",58.0,dance_pop
The Sound of Dance Pop,229,5hgxGGhRlAnPMYfFCuC1vY,Little Boots,0MoXIHcFwhIWnFgBfdvQ30,Hands (Standard DMD),Remedy,0.0332,0.586,199333,0.804,0.0,6,0.242,-2.998,0,0.0475,128.963,4,0.81,"['alternative dance', 'dance pop', 'electroclash', 'electropop', 'neo-synthpop', 'new rave']",52.0,dance_pop
The Sound of Dance Pop,230,4wCD0qOFNRu1Q6O3N6ycm4,David Archuleta,2C9n4tQgNLhHPhSCmdsQnk,David Archuleta,Crush,0.00836,0.57,213520,0.664,1.2e-05,0,0.0719,-4.718,0,0.0322,162.084,4,0.487,"['dance pop', 'idol', 'lds youth', 'post-teen pop', 'viral pop']",64.0,dance_pop
The Sound of Dance Pop,231,2q4rjDy9WhaN3o9MvDbO21,Soulja Boy,6GMYJwaziB4ekv1Y6wCDWS,iSouljaBoyTellem,Kiss Me Thru The Phone,0.0185,0.758,193387,0.712,0.0,7,0.0677,-3.781,1,0.112,149.998,4,0.795,"['atl hip hop', 'dance pop', 'dirty south rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",72.0,dance_pop
The Sound of Dance Pop,232,7tUTCcqkMCnC9qLqbQeI0T,Felix Jaehn,4bL2B6hmLlMWnUEZnorEtG,No Therapy,No Therapy,0.278,0.773,172909,0.608,0.0,3,0.381,-6.942,0,0.121,125.078,4,0.589,"['dance pop', 'edm', 'electro house', 'german dance', 'pop', 'pop dance', 'tropical house']",82.0,dance_pop
The Sound of Dance Pop,233,3aw9iWUQ3VrPQltgwvN9Xu,Mary J. Blige,1XkoF8ryArs86LZvFOkbyr,No More Drama,Family Affair,0.132,0.911,265867,0.551,4.12e-05,8,0.0863,-3.75,0,0.0449,92.887,4,0.969,"['dance pop', 'hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",75.0,dance_pop
The Sound of Dance Pop,234,3ZFTkvIE7kyPt6Nu3PEa7V,Shakira,0EmeFodog0BfCgMzAIvKQp,"Oral Fixation, Vol. 2 (Expanded Edition)",Hips Don't Lie (feat. Wyclef Jean),0.284,0.778,218093,0.824,0.0,10,0.405,-5.892,0,0.0712,100.024,4,0.756,"['colombian pop', 'dance pop', 'latin', 'latin pop', 'pop']",86.0,dance_pop
The Sound of Dance Pop,235,20ZP3Om9DvDazXrNUC7WM2,Rudimental,4WN5naL3ofxrVBgFpguzKo,Toast to Our Differences (Deluxe Edition),"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",0.188,0.654,211760,0.798,0.0,0,0.15,-4.084,1,0.0451,92.207,4,0.574,"['dance pop', 'edm', 'house', 'liquid funk', 'pop', 'pop dance', 'tropical house', 'uk dance', 'uk funky']",76.0,dance_pop
The Sound of Dance Pop,236,2SLZ2rX5773RS16mcqBxG7,112,7urq0VfqxEYEEiZUkebXT4,Part III,Peaches & Cream,0.00277,0.677,193093,0.52,0.0,4,0.0532,-6.255,0,0.334,203.862,4,0.768,"['atl hip hop', 'boy band', 'dance pop', 'gangster rap', 'hip pop', 'new jack swing', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",70.0,dance_pop
The Sound of Dance Pop,237,25Y5EIIljjyEhKdl23zv6j,Alaska Thunderfuck,4k2ggpJpzdQHCBQ84f1jBy,Anus,Your Makeup Is Terrible,0.0118,0.569,237474,0.915,0.0,11,0.0974,-5.715,0,0.348,128.054,4,0.585,"['dance pop', 'strut']",50.0,dance_pop
The Sound of Dance Pop,238,7FjZU7XFs7P9jHI9Z0yRhK,NOTD,5jAMCwdNHWr7JThxtMuEyy,So Close (feat. Georgia Ku),So Close,0.121,0.7,190302,0.872,7.08e-06,10,0.103,-5.896,1,0.0666,125.03,4,0.761,"['dance pop', 'edm', 'electro house', 'electropop', 'pop', 'pop dance', 'pop edm', 'post-teen pop', 'tropical house']",75.0,dance_pop
The Sound of Dance Pop,239,5MyIR4vCwqxnB0biyFqcdw,Ella Eyre,66TrUkUZ3RM29dqeDQRgyA,L.O.V.(e).,L.O.V.(e).,0.254,0.654,173600,0.698,0.0,1,0.0614,-4.693,0,0.185,96.017,4,0.602,"['dance pop', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']",72.0,dance_pop
The Sound of Dance Pop,240,1mnqraQ8oV8MX92rdOFLWW,Amerie,08rMCq2ek1YjdDBsCPVH2s,Touch,1 Thing,0.107,0.612,238760,0.961,4.17e-05,10,0.0413,-3.078,0,0.333,129.873,5,0.867,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop rap', 'r&b', 'urban contemporary']",58.0,dance_pop
The Sound of Dance Pop,241,1lkvpmrCaXK8QtliFDcHBO,Colbie Caillat,6aZyMrc4doVtZyKNilOmwu,Coco,Bubbly,0.594,0.688,196227,0.477,0.0,9,0.115,-6.684,1,0.036,127.866,4,0.257,"['acoustic pop', 'dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",75.0,dance_pop
The Sound of Dance Pop,242,5B6Kjha6RRIMWGN7zGsAaT,Caroline Polachek,4Ge8xMJNwt6EEXOzVXju9a,Pang,So Hot You're Hurting My Feelings,0.0787,0.795,183861,0.576,1.01e-05,6,0.121,-4.971,1,0.0289,111.975,4,0.847,"['art pop', 'dance pop', 'electropop', 'escape room', 'hyperpop', 'indie pop', 'indietronica', 'pop', 'pop dance']",61.0,dance_pop
The Sound of Dance Pop,243,7BD50ATrF3Vab5FQy7vtK8,LeAnn Rimes,2d3VHzlOEwXvmBdS4pzOPL,Greatest Hits,How Do I Live,0.128,0.577,266973,0.462,0.0,2,0.0822,-7.989,1,0.0279,128.303,4,0.258,"['country', 'country dawn', 'dance pop', 'pop rock']",66.0,dance_pop
The Sound of Dance Pop,244,3XHdk0KVdgO2sRH5dqibFB,Victorious Cast,1KYszkVzlhV3rAqmAcYIgd,Victorious 2.0: More Music From The Hit TV Show,Take A Hint,0.00468,0.73,154733,0.858,0.0,3,0.0866,-2.733,1,0.064,134.003,4,0.752,"['dance pop', 'post-teen pop', 'social media pop', 'viral pop']",67.0,dance_pop
The Sound of Dance Pop,245,30BsewEJZPxfuLNAlZPFje,Emeli Sandé,7sfgqEdoeBTjd8lQsPT3Cy,Our Version Of Events (Special Edition),"Read All About It, Pt. III",0.822,0.63,283707,0.44,3.87e-06,2,0.0926,-7.186,1,0.0249,98.082,4,0.343,"['dance pop', 'neo soul', 'pop', 'r&b', 'uk pop']",70.0,dance_pop
The Sound of Dance Pop,246,0QTWwP0XtEyv13pJdiH9Ij,Girlicious,1koE16z01QAb3mwcOo3Dc9,Girlicious,Like Me,0.233,0.7,173973,0.875,0.0,6,0.369,-2.434,1,0.0409,95.527,4,0.698,"['dance pop', 'electropop', 'girl group', 'post-teen pop']",36.0,dance_pop
The Sound of Dance Pop,247,68EMU2RD1ECNeOeJ5qAXCV,Charlie Puth,6VuMaDnrHyPL1p4EHjYLi7,Nine Track Mind,We Don't Talk Anymore (feat. Selena Gomez),0.621,0.728,217707,0.563,0.0,1,0.179,-8.053,0,0.134,100.017,4,0.352,"['dance pop', 'pop', 'post-teen pop', 'viral pop']",84.0,dance_pop
The Sound of Dance Pop,248,4YwIOEhqg57IX2QasbetBi,Astrid S,3AVfmawzu83sp94QW7CEGm,Leave It Beautiful,It's Ok If You Forget Me,0.526,0.562,204989,0.379,0.0,6,0.151,-7.625,1,0.231,171.848,4,0.258,"['dance pop', 'electropop', 'norwegian pop', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']",77.0,dance_pop
The Sound of Dance Pop,249,0qKKE7sLRt9jqG0b04w7Es,Jennifer Love Hewitt,2BZDbnjUHnL2XAPgkdqTpb,Jennifer Love Hewitt,No Ordinary Love,0.492,0.614,245400,0.474,0.0,7,0.0877,-9.007,1,0.033,120.085,4,0.206,"['dance pop', 'pop rock']",47.0,dance_pop
The Sound of Dance Pop,250,0l3GEbH3CviUytD6iX4wzg,Chingy,3s2wTjWxK8NOX09dmsvVOh,Jackpot,Right Thurr,0.15,0.866,250747,0.749,0.0,2,0.0614,-3.977,1,0.253,92.074,4,0.891,"['crunk', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'rap', 'southern hip hop', 'urban contemporary']",62.0,dance_pop
The Sound of Dance Pop,251,2AlVWg58iy4Cx6KqD0XYu2,Boyzone,6X9aYHnQ75YI8o08aoa0iS,A Different Beat,Picture Of You,0.109,0.768,206040,0.919,1.14e-06,0,0.366,-6.066,1,0.0416,116.649,4,0.862,"['boy band', 'bubblegum dance', 'dance pop', 'europop', 'pop rock']",64.0,dance_pop
The Sound of Dance Pop,252,2xRYnHQdLD9ketvC01UYYT,Sevyn Streeter,6If57j6e3TXXk0HiLcIZca,"Call Me Crazy, But...",It Won't Stop (feat. Chris Brown) - EP Version,0.016,0.657,281080,0.574,8.1e-05,1,0.172,-9.484,0,0.0407,119.992,4,0.211,"['dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'pop rap', 'r&b', 'trap queen', 'urban contemporary']",65.0,dance_pop
The Sound of Dance Pop,253,33KJ2xFYONOlIYDBg6wPx8,HRVY,28y6CyJNkGNjJQKrlx4AmN,Talk To Ya - EP,Personal,0.114,0.755,198040,0.536,0.0,8,0.0282,-5.605,1,0.12,138.969,4,0.882,"['dance pop', 'pop', 'pop dance', 'post-teen pop', 'social media pop']",75.0,dance_pop
The Sound of Dance Pop,254,6FZDfxM3a3UCqtzo5pxSLZ,Halsey,26VFTg2z8YR0cCuwLzESi2,Manic,Without Me,0.297,0.752,201661,0.488,9.11e-06,6,0.0936,-7.05,1,0.0705,136.041,4,0.533,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop', 'pop dance', 'post-teen pop']",91.0,dance_pop
The Sound of Dance Pop,255,4vsAUbPb6q9FpC4AGBFdVh,Loote,00TKPo9MxwZ0j4ooveIxWZ,lost,tomorrow tonight,0.134,0.32,202600,0.5,0.0,3,0.108,-7.979,1,0.0994,91.361,4,0.142,"['dance pop', 'electropop', 'indie poptimism', 'nyc pop', 'pop', 'pop dance', 'pop edm', 'post-teen pop', 'tropical house', 'uk pop']",69.0,dance_pop
The Sound of Dance Pop,256,5fYovldszObZhx7XdvMbgN,Kiesza,4zxvC7CRGvggq9EWXOpwAo,Sound Of A Woman,Hideaway,0.0862,0.839,251987,0.72,0.00697,7,0.0772,-4.135,0,0.0483,122.993,4,0.204,"['dance pop', 'electropop', 'pop dance', 'pop edm']",65.0,dance_pop
The Sound of Dance Pop,257,6h5PAsRni4IRlxWr6uDPTP,Axwell /\ Ingrosso,2XnBwblw31dfGnspMIwgWz,More Than You Know,More Than You Know,0.0275,0.646,203000,0.741,0.0,5,0.312,-4.973,0,0.034,123.077,4,0.571,"['big room', 'dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",71.0,dance_pop
The Sound of Dance Pop,258,7lurcq2Yw96B1K0KOJAHxg,Lloyd,1Xfmvd48oOhEWkscWyEbh9,Southside,Southside,0.377,0.688,277840,0.404,0.0,9,0.0813,-9.481,0,0.0818,75.007,3,0.448,"['dance pop', 'hip pop', 'pop r&b', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",69.0,dance_pop
